STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       4177;2022101921;    3;  13.2;  90.0;eor
       4177;2022101922;    3;  13.1;  91.0;eor
       4177;2022101923;    3;  12.9;  91.0;eor
       4177;2022102000;    3;  12.8;  91.0;eor
       4177;2022102001;    3;  12.4;  91.0;eor
       4177;2022102002;    3;  12.2;  91.0;eor
       4177;2022102003;    3;  11.4;  93.0;eor
       4177;2022102004;    3;  11.3;  94.0;eor
       4177;2022102005;    3;  10.3;  96.0;eor
       4177;2022102006;    3;  10.4;  95.0;eor
       4177;2022102007;    3;  11.1;  94.0;eor
       4177;2022102008;    3;  11.4;  91.0;eor
       4177;2022102009;    3;  13.2;  86.0;eor
       4177;2022102010;    3;  13.1;  89.0;eor
       4177;2022102011;    3;  13.5;  86.0;eor
       4177;2022102012;    3;  14.1;  86.0;eor
       4177;2022102013;    3;  14.8;  85.0;eor
       4177;2022102014;    3;  15.1;  84.0;eor
       4177;2022102015;    3;  15.4;  85.0;eor
       4177;2022102016;    3;  15.1;  89.0;eor
       4177;2022102017;    3;  14.4;  94.0;eor
       4177;2022102018;    3;  14.1;  97.0;eor
       4177;2022102019;    3;  14.5;  97.0;eor
       4177;2022102020;    3;  15.2;  97.0;eor
       4177;2022102021;    3;  15.3;  98.0;eor
       4177;2022102022;    3;  15.1;  97.0;eor
       4177;2022102023;    3;  15.5;  95.0;eor
       4177;2022102100;    3;  14.7;  97.0;eor
       4177;2022102101;    3;  14.9;  97.0;eor
       4177;2022102102;    3;  14.2;  98.0;eor
       4177;2022102103;    3;  13.9;  99.0;eor
       4177;2022102104;    3;  14.2;  98.0;eor
       4177;2022102105;    3;  13.9;  97.0;eor
       4177;2022102106;    3;  13.7;  98.0;eor
       4177;2022102107;    3;  14.0;  99.0;eor
       4177;2022102108;    3;  14.5;  98.0;eor
       4177;2022102109;    3;  15.1;  98.0;eor
       4177;2022102110;    3;  15.9;  96.0;eor
       4177;2022102111;    3;  16.9;  89.0;eor
       4177;2022102112;    3;  17.7;  83.0;eor
       4177;2022102113;    3;  18.0;  80.0;eor
       4177;2022102114;    3;  18.1;  77.0;eor
       4177;2022102115;    3;  17.7;  78.0;eor
       4177;2022102116;    3;  17.0;  80.0;eor
       4177;2022102117;    3;  16.3;  81.0;eor
       4177;2022102118;    3;  14.5;  90.0;eor
       4177;2022102119;    3;  13.3;  96.0;eor
       4177;2022102120;    3;  13.1;  97.0;eor
       4177;2022102121;    3;  13.8;  95.0;eor
       4177;2022102122;    3;  17.5;  63.0;eor
       4177;2022102123;    3;  15.2;  80.0;eor
       4177;2022102200;    3;  14.7;  86.0;eor
       4177;2022102201;    3;  14.7;  84.0;eor
       4177;2022102202;    3;  14.5;  87.0;eor
       4177;2022102203;    3;  14.0;  92.0;eor
       4177;2022102204;    3;  13.6;  92.0;eor
       4177;2022102205;    3;  12.7;  96.0;eor
       4177;2022102206;    3;  12.8;  97.0;eor
       4177;2022102207;    3;  13.2;  95.0;eor
       4177;2022102208;    3;  14.3;  92.0;eor
       4177;2022102209;    3;  15.3;  85.0;eor
       4177;2022102210;    3;  17.6;  78.0;eor
       4177;2022102211;    3;  18.5;  74.0;eor
       4177;2022102212;    3;  20.0;  66.0;eor
       4177;2022102213;    3;  20.4;  61.0;eor
       4177;2022102214;    3;  20.7;  59.0;eor
       4177;2022102215;    3;  20.6;  58.0;eor
       4177;2022102216;    3;  19.5;  60.0;eor
       4177;2022102217;    3;  14.5;  87.0;eor
       4177;2022102218;    3;  13.4;  93.0;eor
       4177;2022102219;    3;  12.8;  92.0;eor
       4177;2022102220;    3;  11.8;  96.0;eor
       4177;2022102221;    3;  11.6;  95.0;eor
       4177;2022102222;    3;  10.9;  98.0;eor
       4177;2022102223;    3;  10.2;  96.0;eor
       4177;2022102300;    3;  10.0;  97.0;eor
       4177;2022102301;    3;   9.4;  98.0;eor
       4177;2022102302;    3;   9.2;  97.0;eor
       4177;2022102303;    3;   9.3;  97.0;eor
       4177;2022102304;    3;   9.7;  98.0;eor
       4177;2022102305;    3;  10.4;  98.0;eor
       4177;2022102306;    3;   9.7;  97.0;eor
       4177;2022102307;    3;   9.6;  98.0;eor
       4177;2022102308;    3;  11.5;  95.0;eor
       4177;2022102309;    3;  14.0;  83.0;eor
       4177;2022102310;    3;  16.1;  72.0;eor
       4177;2022102311;    3;  17.5;  67.0;eor
       4177;2022102312;    3;  18.6;  66.0;eor
       4177;2022102313;    3;  19.7;  63.0;eor
       4177;2022102314;    3;  19.5;  69.0;eor
       4177;2022102315;    3;  19.1;  74.0;eor
       4177;2022102316;    3;  18.1;  81.0;eor
       4177;2022102317;    3;  16.8;  88.0;eor
       4177;2022102318;    3;  16.9;  83.0;eor
       4177;2022102319;    3;  16.1;  91.0;eor
       4177;2022102320;    3;  15.6;  93.0;eor
       4177;2022102321;    3;  15.0;  97.0;eor
       4177;2022102322;    3;  14.9;  98.0;eor
       4177;2022102323;    3;  14.6;  96.0;eor
       4177;2022102400;    3;  16.0;  84.0;eor
       4177;2022102401;    3;  14.3;  91.0;eor
       4177;2022102402;    3;  13.0;  96.0;eor
       4177;2022102403;    3;  12.5;  98.0;eor
       4177;2022102404;    3;  12.9;  96.0;eor
       4177;2022102405;    3;  13.1;  96.0;eor
       4177;2022102406;    3;  16.4;  81.0;eor
       4177;2022102407;    3;  16.3;  83.0;eor
       4177;2022102408;    3;  16.3;  82.0;eor
       4177;2022102409;    3;  16.5;  85.0;eor
       4177;2022102410;    3;  17.4;  83.0;eor
       4177;2022102411;    3;  18.6;  79.0;eor
       4177;2022102412;    3;  19.2;  70.0;eor
       4177;2022102413;    3;  19.5;  71.0;eor
       4177;2022102414;    3;  19.4;  68.0;eor
       4177;2022102415;    3;  19.4;  67.0;eor
       4177;2022102416;    3;  18.3;  72.0;eor
       4177;2022102417;    3;  17.2;  78.0;eor
       4177;2022102418;    3;  14.5;  83.0;eor
       4177;2022102419;    3;  14.0;  84.0;eor
       4177;2022102420;    3;  14.5;  81.0;eor
       4177;2022102421;    3;  13.9;  81.0;eor
       4177;2022102422;    3;  12.7;  87.0;eor
       4177;2022102423;    3;  11.9;  88.0;eor
       4177;2022102500;    3;  12.2;  88.0;eor
       4177;2022102501;    3;  12.0;  89.0;eor
       4177;2022102502;    3;  13.4;  85.0;eor
       4177;2022102503;    3;  13.3;  86.0;eor
       4177;2022102504;    3;  12.8;  88.0;eor
       4177;2022102505;    3;  12.8;  88.0;eor
       4177;2022102506;    3;  13.1;  85.0;eor
       4177;2022102507;    3;  13.1;  85.0;eor
       4177;2022102508;    3;  13.8;  84.0;eor
       4177;2022102509;    3;  15.8;  77.0;eor
       4177;2022102510;    3;  16.3;  74.0;eor
       4177;2022102511;    3;  17.4;  71.0;eor
       4177;2022102512;    3;  17.6;  69.0;eor
       4177;2022102513;    3;  19.0;  65.0;eor
       4177;2022102514;    3;  19.2;  59.0;eor
       4177;2022102515;    3;  19.1;  60.0;eor
       4177;2022102516;    3;  16.5;  80.0;eor
       4177;2022102517;    3;  13.4;  90.0;eor
       4177;2022102518;    3;  13.2;  91.0;eor
       4177;2022102519;    3;  11.6;  96.0;eor
       4177;2022102520;    3;  11.4;  95.0;eor
       4177;2022102521;    3;  11.2;  96.0;eor
       4177;2022102522;    3;  12.2;  94.0;eor
       4177;2022102523;    3;  12.6;  91.0;eor
       4177;2022102600;    3;  12.7;  90.0;eor
       4177;2022102601;    3;  12.2;  96.0;eor
       4177;2022102602;    3;  12.1;  95.0;eor
       4177;2022102603;    3;  12.3;  95.0;eor
       4177;2022102604;    3;  12.1;  97.0;eor
       4177;2022102605;    3;  11.9;  95.0;eor
       4177;2022102606;    3;  12.1;  96.0;eor
       4177;2022102607;    3;  12.3;  96.0;eor
       4177;2022102608;    3;  13.3;  92.0;eor
       4177;2022102609;    3;  15.6;  84.0;eor
       4177;2022102610;    3;  18.1;  74.0;eor
       4177;2022102611;    3;  19.3;  69.0;eor
       4177;2022102612;    3;  20.7;  64.0;eor
       4177;2022102613;    3;  20.8;  64.0;eor
       4177;2022102614;    3;  21.0;  63.0;eor
       4177;2022102615;    3;  21.0;  63.0;eor
       4177;2022102616;    3;  19.5;  71.0;eor
       4177;2022102617;    3;  15.9;  90.0;eor
       4177;2022102618;    3;  14.4;  95.0;eor
       4177;2022102619;    3;  13.5;  96.0;eor
       4177;2022102620;    3;  12.9;  99.0;eor
       4177;2022102621;    3;  12.0;  98.0;eor
       4177;2022102622;    3;  11.0;  97.0;eor
       4177;2022102623;    3;  10.5;  98.0;eor
       4177;2022102700;    3;  10.3;  98.0;eor
       4177;2022102701;    3;   9.9;  98.0;eor
       4177;2022102702;    3;   9.6;  99.0;eor
       4177;2022102703;    3;   9.0;  99.0;eor
       4177;2022102704;    3;   8.4;  97.0;eor
       4177;2022102705;    3;   8.1;  99.0;eor
       4177;2022102706;    3;   8.3; 100.0;eor
       4177;2022102707;    3;   8.7; 100.0;eor
       4177;2022102708;    3;  10.0; 100.0;eor
       4177;2022102709;    3;  11.3; 100.0;eor
       4177;2022102710;    3;  12.4;  99.0;eor
       4177;2022102711;    3;  13.9;  90.0;eor
       4177;2022102712;    3;  16.7;  77.0;eor
       4177;2022102713;    3;  19.6;  66.0;eor
       4177;2022102714;    3;  20.4;  63.0;eor
       4177;2022102715;    3;  20.5;  64.0;eor
       4177;2022102716;    3;  19.4;  67.0;eor
       4177;2022102717;    3;  15.9;  88.0;eor
       4177;2022102718;    3;  14.7;  92.0;eor
       4177;2022102719;    3;  13.0;  94.0;eor
       4177;2022102720;    3;  12.7;  98.0;eor
       4177;2022102721;    3;  12.3;  97.0;eor
       4177;2022102722;    3;  11.9;  97.0;eor
       4177;2022102723;    3;  11.4;  98.0;eor
       4177;2022102800;    3;  11.6;  97.0;eor
       4177;2022102801;    3;  11.5;  97.0;eor
       4177;2022102802;    3;  12.0;  97.0;eor
       4177;2022102803;    3;  12.3;  96.0;eor
       4177;2022102804;    3;  12.1;  97.0;eor
       4177;2022102805;    3;  12.0;  96.0;eor
       4177;2022102806;    3;  11.1;  98.0;eor
       4177;2022102807;    3;  11.0;  97.0;eor
       4177;2022102808;    3;  12.0;  96.0;eor
       4177;2022102809;    3;  14.3;  90.0;eor
       4177;2022102810;    3;  16.6;  83.0;eor
       4177;2022102811;    3;  18.7;  77.0;eor
       4177;2022102812;    3;  20.4;  67.0;eor
       4177;2022102813;    3;  21.6;  63.0;eor
       4177;2022102814;    3;  21.6;  68.0;eor
       4177;2022102815;    3;  22.2;  70.0;eor
       4177;2022102816;    3;  20.4;  77.0;eor
       4177;2022102817;    3;  16.9;  91.0;eor
       4177;2022102818;    3;  15.4;  96.0;eor
       4177;2022102819;    3;  14.9;  93.0;eor
       4177;2022102820;    3;  14.0;  96.0;eor
       4177;2022102821;    3;  13.6;  97.0;eor
       4177;2022102822;    3;  13.5;  96.0;eor
       4177;2022102823;    3;  13.5;  90.0;eor
       4177;2022102900;    3;  12.3;  94.0;eor
       4177;2022102901;    3;  12.5;  92.0;eor
       4177;2022102902;    3;  11.9;  95.0;eor
       4177;2022102903;    3;  10.7;  97.0;eor
       4177;2022102904;    3;  10.3;  97.0;eor
       4177;2022102905;    3;   9.8;  97.0;eor
       4177;2022102906;    3;   9.2;  97.0;eor
       4177;2022102907;    3;   9.8;  97.0;eor
       4177;2022102908;    3;  11.9;  91.0;eor
       4177;2022102909;    3;  15.0;  80.0;eor
       4177;2022102910;    3;  17.9;  66.0;eor
       4177;2022102911;    3;  19.8;  63.0;eor
       4177;2022102912;    3;  21.0;  59.0;eor
       4177;2022102913;    3;  22.2;  59.0;eor
       4177;2022102914;    3;  22.2;  62.0;eor
       4177;2022102915;    3;  20.7;  76.0;eor
       4177;2022102916;    3;  18.5;  85.0;eor
       4177;2022102917;    3;  16.8;  91.0;eor
       4177;2022102918;    3;  15.5;  95.0;eor
       4177;2022102919;    3;  14.7;  97.0;eor
       4177;2022102920;    3;  14.0;  96.0;eor
       4177;2022102921;    3;  13.2;  97.0;eor
       4177;2022102922;    3;  12.9;  97.0;eor
       4177;2022102923;    3;  12.3;  98.0;eor
       4177;2022103000;    3;  12.2;  99.0;eor
       4177;2022103001;    3;  12.4;  98.0;eor
       4177;2022103002;    3;  12.1;  97.0;eor
       4177;2022103003;    3;  11.0;  97.0;eor
       4177;2022103004;    3;  10.4;  99.0;eor
       4177;2022103005;    3;   9.7;  98.0;eor
       4177;2022103006;    3;   8.9;  98.0;eor
       4177;2022103007;    3;   9.1;  97.0;eor
       4177;2022103008;    3;  12.3;  93.0;eor
       4177;2022103009;    3;  15.9;  74.0;eor
       4177;2022103010;    3;  17.6;  67.0;eor
       4177;2022103011;    3;  19.1;  67.0;eor
       4177;2022103012;    3;  19.9;  65.0;eor
       4177;2022103013;    3;  21.0;  60.0;eor
       4177;2022103014;    3;  21.4;  61.0;eor
       4177;2022103015;    3;  20.9;  70.0;eor
       4177;2022103016;    3;  18.3;  81.0;eor
       4177;2022103017;    3;  16.3;  88.0;eor
       4177;2022103018;    3;  15.7;  89.0;eor
       4177;2022103019;    3;  14.0;  94.0;eor
       4177;2022103020;    3;  12.4;  97.0;eor
       4177;2022103021;    3;  11.5;  97.0;eor
       4177;2022103022;    3;  11.0;  99.0;eor
       4177;2022103023;    3;  10.4;  97.0;eor
       4177;2022103100;    3;   9.7;  97.0;eor
       4177;2022103101;    3;   9.3;  97.0;eor
       4177;2022103102;    3;   9.0;  96.0;eor
       4177;2022103103;    3;   8.8;  98.0;eor
       4177;2022103104;    3;   8.3;  97.0;eor
       4177;2022103105;    3;   7.9;  96.0;eor
       4177;2022103106;    3;   7.7;  97.0;eor
       4177;2022103107;    3;   8.3;  98.0;eor
       4177;2022103108;    3;  10.8;  90.0;eor
       4177;2022103109;    3;  12.9;  85.0;eor
       4177;2022103110;    3;  14.1;  78.0;eor
       4177;2022103111;    3;  14.8;  74.0;eor
       4177;2022103112;    3;  15.8;  71.0;eor
       4177;2022103113;    3;  15.8;  76.0;eor
       4177;2022103114;    3;  17.3;  66.0;eor
       4177;2022103115;    3;  16.4;  73.0;eor
       4177;2022103116;    3;  15.2;  82.0;eor
       4177;2022103117;    3;  14.8;  86.0;eor
       4177;2022103118;    3;  13.7;  92.0;eor
       4177;2022103119;    3;  13.3;  93.0;eor
       4177;2022103120;    3;  12.4;  95.0;eor
       4177;2022103121;    3;  11.8;  95.0;eor
       4177;2022103122;    3;  11.2;  96.0;eor
       4177;2022103123;    3;  11.0;  98.0;eor
       4177;2022110100;    3;  11.0;  98.0;eor
       4177;2022110101;    3;  11.9;  96.0;eor
       4177;2022110102;    3;  12.2;  96.0;eor
       4177;2022110103;    3;  13.0;  93.0;eor
       4177;2022110104;    3;  13.0;  94.0;eor
       4177;2022110105;    3;  13.6;  93.0;eor
       4177;2022110106;    3;  14.2;  91.0;eor
       4177;2022110107;    3;  15.4;  86.0;eor
       4177;2022110108;    3;  15.7;  86.0;eor
       4177;2022110109;    3;  16.0;  83.0;eor
       4177;2022110110;    3;  15.9;  77.0;eor
       4177;2022110111;    3;  15.5;  73.0;eor
       4177;2022110112;    3;  16.3;  66.0;eor
       4177;2022110113;    3;  15.6;  67.0;eor
       4177;2022110114;    3;  16.6;  64.0;eor
       4177;2022110115;    3;  16.7;  66.0;eor
       4177;2022110116;    3;  15.2;  73.0;eor
       4177;2022110117;    3;  11.9;  89.0;eor
       4177;2022110118;    3;  10.0;  94.0;eor
       4177;2022110119;    3;  10.9;  86.0;eor
       4177;2022110120;    3;  10.2;  87.0;eor
       4177;2022110121;    3;   7.8;  95.0;eor
       4177;2022110122;    3;   8.1;  99.0;eor
       4177;2022110123;    3;   6.8;  98.0;eor
       4177;2022110200;    3;   9.3;  91.0;eor
       4177;2022110201;    3;  10.4;  87.0;eor
       4177;2022110202;    3;  11.2;  82.0;eor
       4177;2022110203;    3;  10.8;  82.0;eor
       4177;2022110204;    3;  11.4;  79.0;eor
       4177;2022110205;    3;  11.9;  81.0;eor
       4177;2022110206;    3;  11.7;  88.0;eor
       4177;2022110207;    3;  11.0;  89.0;eor
       4177;2022110208;    3;  11.8;  86.0;eor
       4177;2022110209;    3;  13.0;  80.0;eor
       4177;2022110210;    3;  13.5;  75.0;eor
       4177;2022110211;    3;  14.1;  68.0;eor
       4177;2022110212;    3;  15.0;  63.0;eor
       4177;2022110213;    3;  15.7;  61.0;eor
       4177;2022110214;    3;  15.7;  59.0;eor
       4177;2022110215;    3;  15.3;  60.0;eor
       4177;2022110216;    3;  14.0;  67.0;eor
       4177;2022110217;    3;   9.9;  88.0;eor
       4177;2022110218;    3;   8.4;  94.0;eor
       4177;2022110219;    3;   8.0;  94.0;eor
       4177;2022110220;    3;   7.0;  96.0;eor
       4177;2022110221;    3;   6.3;  95.0;eor
       4177;2022110222;    3;   6.0;  96.0;eor
       4177;2022110223;    3;   6.5;  97.0;eor
       4177;2022110300;    3;   5.9;  97.0;eor
       4177;2022110301;    3;   4.8;  97.0;eor
       4177;2022110302;    3;   4.6;  97.0;eor
       4177;2022110303;    3;   3.9;  97.0;eor
       4177;2022110304;    3;   3.9;  96.0;eor
       4177;2022110305;    3;   3.9;  96.0;eor
       4177;2022110306;    3;   4.1;  96.0;eor
       4177;2022110307;    3;   4.5;  96.0;eor
       4177;2022110308;    3;   6.2;  96.0;eor
       4177;2022110309;    3;   8.4;  90.0;eor
       4177;2022110310;    3;   9.5;  86.0;eor
       4177;2022110311;    3;  10.8;  83.0;eor
       4177;2022110312;    3;  12.0;  76.0;eor
       4177;2022110313;    3;  11.8;  79.0;eor
       4177;2022110314;    3;  12.2;  79.0;eor
       4177;2022110315;    3;  12.4;  81.0;eor
       4177;2022110316;    3;  11.5;  86.0;eor
       4177;2022110317;    3;  10.9;  89.0;eor
       4177;2022110318;    3;  10.4;  95.0;eor
       4177;2022110319;    3;  10.5;  94.0;eor
       4177;2022110320;    3;  10.4;  97.0;eor
       4177;2022110321;    3;  10.4;  97.0;eor
       4177;2022110322;    3;  11.5;  85.0;eor
       4177;2022110323;    3;  11.0;  86.0;eor
       4177;2022110400;    3;  11.3;  85.0;eor
       4177;2022110401;    3;  11.2;  81.0;eor
       4177;2022110402;    3;  10.7;  84.0;eor
       4177;2022110403;    3;  10.1;  85.0;eor
       4177;2022110404;    3;   9.6;  87.0;eor
       4177;2022110405;    3;   9.0;  88.0;eor
       4177;2022110406;    3;   9.2;  87.0;eor
       4177;2022110407;    3;   8.0;  92.0;eor
       4177;2022110408;    3;   9.3;  86.0;eor
       4177;2022110409;    3;  10.7;  79.0;eor
       4177;2022110410;    3;  12.0;  70.0;eor
       4177;2022110411;    3;  11.5;  78.0;eor
       4177;2022110412;    3;  12.5;  71.0;eor
       4177;2022110413;    3;  13.7;  66.0;eor
       4177;2022110414;    3;  13.0;  65.0;eor
       4177;2022110415;    3;  12.1;  76.0;eor
       4177;2022110416;    3;  11.1;  87.0;eor
       4177;2022110417;    3;  10.5;  85.0;eor
       4177;2022110418;    3;  10.3;  87.0;eor
       4177;2022110419;    3;  10.1;  90.0;eor
       4177;2022110420;    3;  10.2;  88.0;eor
       4177;2022110421;    3;   9.8;  91.0;eor
       4177;2022110422;    3;   9.6;  88.0;eor
       4177;2022110423;    3;   9.5;  89.0;eor
       4177;2022110500;    3;   9.3;  93.0;eor
       4177;2022110501;    3;   9.1;  95.0;eor
       4177;2022110502;    3;   9.3;  95.0;eor
       4177;2022110503;    3;   9.3;  95.0;eor
       4177;2022110504;    3;   9.3;  95.0;eor
       4177;2022110505;    3;   9.3;  93.0;eor
       4177;2022110506;    3;   8.8;  89.0;eor
       4177;2022110507;    3;   8.7;  91.0;eor
       4177;2022110508;    3;   9.1;  90.0;eor
       4177;2022110509;    3;   9.3;  84.0;eor
       4177;2022110510;    3;  10.1;  82.0;eor
       4177;2022110511;    3;  10.9;  78.0;eor
       4177;2022110512;    3;  11.6;  75.0;eor
